vocabulary_id,concept_id,lang_code,word,article,pronunciation,level,created_at
6639,55,ta,மக்கள்,null,makkal,A,2026-02-19 20:40:33.978979+00
6640,55,te,ప్రజలు,null,prajalu,A,2026-02-19 20:40:33.978979+00
6641,55,th,ผู้คน,null,phu khon,A,2026-02-19 20:40:33.978979+00
6642,55,ti,ሰባት,null,sebat,A,2026-02-19 20:40:33.978979+00
6643,55,tpi,ol pipol,null,null,A,2026-02-19 20:40:33.978979+00
6644,55,to,kakai,null,null,A,2026-02-19 20:40:33.978979+00
6645,55,tr,insanlar,null,null,A,2026-02-19 20:40:33.978979+00
6646,55,uk,люди,null,lyudy,A,2026-02-19 20:40:33.978979+00
6647,55,ur,لوگ,null,log,A,2026-02-19 20:40:33.978979+00
6648,55,uz,odamlar,null,null,A,2026-02-19 20:40:33.978979+00
6649,55,vec,zente,ła,null,A,2026-02-19 20:40:33.978979+00
6650,55,vi,người,null,null,A,2026-02-19 20:40:33.978979+00
6651,55,cy,pobl,y,null,A,2026-02-19 20:40:33.978979+00
6652,55,wo,ñu,null,null,A,2026-02-19 20:40:33.978979+00
6653,55,yo,ènìyàn,null,null,A,2026-02-19 20:40:33.978979+00
6654,55,zu,abantu,null,null,A,2026-02-19 20:40:33.978979+00
6655,55,zgh,ⵉⵎⴷⴷⵓⴽⴰⵍ,null,imddukal,A,2026-02-19 20:40:33.978979+00
6656,56,af,neem,null,null,A,2026-02-19 20:40:33.978979+00
6657,56,sq,marr,null,null,A,2026-02-19 20:40:33.978979+00
6658,56,am,መውሰድ,null,mewsed,A,2026-02-19 20:40:33.978979+00
6659,56,ar-EG,ياخد,null,yākhod,A,2026-02-19 20:40:33.978979+00
6660,56,ar-AE,يأخذ,null,ya'khudh,A,2026-02-19 20:40:33.978979+00
6661,56,ar-IQ,ياخذ,null,yākhidh,A,2026-02-19 20:40:33.978979+00
6662,56,ar-LB,ياخد,null,yākhod,A,2026-02-19 20:40:33.978979+00
6663,56,ar-MA,ياخد,null,yakhod,A,2026-02-19 20:40:33.978979+00
6664,56,ar,أخذ,null,akhadha,A,2026-02-19 20:40:33.978979+00
6665,56,hy,վերցնել,null,vertsnel,A,2026-02-19 20:40:33.978979+00
6666,56,ast,coyer,null,null,A,2026-02-19 20:40:33.978979+00
6667,56,eu,hartu,null,null,A,2026-02-19 20:40:33.978979+00
6668,56,be,браць,null,brats,A,2026-02-19 20:40:33.978979+00
6669,56,bn,নেওয়া,null,neowa,A,2026-02-19 20:40:33.978979+00
6670,56,bs,uzeti,null,null,A,2026-02-19 20:40:33.978979+00
6671,56,br,kemer,null,null,A,2026-02-19 20:40:33.978979+00
6672,56,bg,взема,null,vzema,A,2026-02-19 20:40:33.978979+00
6673,56,my,ယူ,null,yu,A,2026-02-19 20:40:33.978979+00
6674,56,ca,agafar,null,null,A,2026-02-19 20:40:33.978979+00
6675,56,ceb,kuhaon,null,null,A,2026-02-19 20:40:33.978979+00
6676,56,co,piglià,null,null,A,2026-02-19 20:40:33.978979+00
6677,56,hr,uzeti,null,null,A,2026-02-19 20:40:33.978979+00
6678,56,cs,vzít,null,null,A,2026-02-19 20:40:33.978979+00
6679,56,da,tage,null,null,A,2026-02-19 20:40:33.978979+00
6680,56,nl,nemen,null,null,A,2026-02-19 20:40:33.978979+00
6681,56,en,to take,null,null,A,2026-02-19 20:40:33.978979+00
6682,56,eo,preni,null,null,A,2026-02-19 20:40:33.978979+00
6683,56,et,võtma,null,null,A,2026-02-19 20:40:33.978979+00
6684,56,fo,taka,null,null,A,2026-02-19 20:40:33.978979+00
6685,56,fil,kumuha,null,null,A,2026-02-19 20:40:33.978979+00
6686,56,fi,ottaa,null,null,A,2026-02-19 20:40:33.978979+00
6687,56,fr,prendre,null,null,A,2026-02-19 20:40:33.978979+00
6688,56,fy,nimme,null,null,A,2026-02-19 20:40:33.978979+00
6689,56,gl,colleitar,null,null,A,2026-02-19 20:40:33.978979+00
6690,56,ka,აღება,null,agheba,A,2026-02-19 20:40:33.978979+00
6691,56,de,nehmen,null,null,A,2026-02-19 20:40:33.978979+00
6692,56,el,παίρνω,null,paírno,A,2026-02-19 20:40:33.978979+00
6693,56,gu,લેવું,null,lēvuṁ,A,2026-02-19 20:40:33.978979+00
6694,56,ht,pran,null,null,A,2026-02-19 20:40:33.978979+00
6695,56,ha,ɗauka,null,null,A,2026-02-19 20:40:33.978979+00
6696,56,he,לקחת,null,lakakhat,A,2026-02-19 20:40:33.978979+00
6697,56,hi,लेना,null,lenā,A,2026-02-19 20:40:33.978979+00
6698,56,hu,venni,null,null,A,2026-02-19 20:40:33.978979+00
6699,56,is,taka,null,null,A,2026-02-19 20:40:33.978979+00
6700,56,ig,ị were,null,i were,A,2026-02-19 20:40:33.978979+00
6701,56,ilo,alaen,null,null,A,2026-02-19 20:40:33.978979+00
6702,56,id,mengambil,null,null,A,2026-02-19 20:40:33.978979+00
6703,56,ga,tóg,null,null,A,2026-02-19 20:40:33.978979+00
6704,56,xh,thatha,null,null,A,2026-02-19 20:40:33.978979+00
6705,56,it,prendere,null,null,A,2026-02-19 20:40:33.978979+00
6706,56,ja,取る,null,toru,A,2026-02-19 20:40:33.978979+00
6707,56,jv,njupuk,null,null,A,2026-02-19 20:40:33.978979+00
6708,56,kn,ತೆಗೆದುಕೊಳ್ಳು,null,tegedukoḷḷu,A,2026-02-19 20:40:33.978979+00
6709,56,kk,алу,null,alu,A,2026-02-19 20:40:33.978979+00
6710,56,km,យក,null,yok,A,2026-02-19 20:40:33.978979+00
6711,56,rw,gufata,null,null,A,2026-02-19 20:40:33.978979+00
6712,56,rn,gufata,null,null,A,2026-02-19 20:40:33.978979+00
6713,56,ko,가져가다,null,gajyeogada,A,2026-02-19 20:40:33.978979+00
6714,56,ku,standin,null,null,A,2026-02-19 20:40:33.978979+00
6715,56,kmr,standin,null,null,A,2026-02-19 20:40:33.978979+00
6716,56,lo,ເອົາ,null,ao,A,2026-02-19 20:40:33.978979+00
6717,56,la,sumere,null,null,A,2026-02-19 20:40:33.978979+00
6718,56,lv,ņemt,null,null,A,2026-02-19 20:40:33.978979+00
6719,56,lt,imti,null,null,A,2026-02-19 20:40:33.978979+00
6720,56,lb,huelen,null,null,A,2026-02-19 20:40:33.978979+00
6721,56,mk,земе,null,zeme,A,2026-02-19 20:40:33.978979+00
6722,56,mg,mandray,null,null,A,2026-02-19 20:40:33.978979+00
6723,56,ms,mengambil,null,null,A,2026-02-19 20:40:33.978979+00
6724,56,ml,എടുക്കുക,null,eṭukkuka,A,2026-02-19 20:40:33.978979+00
6725,56,mt,ħu,null,null,A,2026-02-19 20:40:33.978979+00
6726,56,mi,tango,null,null,A,2026-02-19 20:40:33.978979+00
6727,56,mn,авах,null,avakh,A,2026-02-19 20:40:33.978979+00
6728,56,sr-ME,uzeti,null,null,A,2026-02-19 20:40:33.978979+00
6729,56,ne,लिनु,null,linu,A,2026-02-19 20:40:33.978979+00
6730,56,nb-NO,ta,null,null,A,2026-02-19 20:40:33.978979+00
6731,56,nn-NO,ta,null,null,A,2026-02-19 20:40:33.978979+00
6732,56,oc,prene,null,null,A,2026-02-19 20:40:33.978979+00
6733,56,or,ନେବା,null,nebā,A,2026-02-19 20:40:33.978979+00
6734,56,ps,اخیستل,null,akhistal,A,2026-02-19 20:40:33.978979+00
6735,56,fa,گرفتن,null,gereftan,A,2026-02-19 20:40:33.978979+00
6736,56,pt-BR,pegar,null,null,A,2026-02-19 20:40:33.978979+00
6737,56,pt-PT,apanhar,null,null,A,2026-02-19 20:40:33.978979+00
6738,56,pa,ਲੈਣਾ,null,laiṇā,A,2026-02-19 20:40:33.978979+00
6739,56,ro,a lua,null,null,A,2026-02-19 20:40:33.978979+00
6740,56,rm,pigliar,null,null,A,2026-02-19 20:40:33.978979+00
6741,56,ru,брать,null,brat,A,2026-02-19 20:40:33.978979+00
6742,56,sm,ave,null,null,A,2026-02-19 20:40:33.978979+00
6743,56,sa,ग्रहणं कर्तुम्,null,grahaṇaṁ kartum,A,2026-02-19 20:40:33.978979+00
6744,56,gd,gabh,null,null,A,2026-02-19 20:40:33.978979+00
6745,56,sr,узети,null,uzeti,A,2026-02-19 20:40:33.978979+00
6746,56,st,thatha,null,null,A,2026-02-19 20:40:33.978979+00
6747,56,tn,tsaya,null,null,A,2026-02-19 20:40:33.978979+00
6748,56,sn,kutora,null,kutora,A,2026-02-19 20:40:33.978979+00
6749,56,scn,pigghiari,null,null,A,2026-02-19 20:40:33.978979+00
6750,56,sd,وٺڻ,null,vaṭhaṇ,A,2026-02-19 20:40:33.978979+00
6751,56,si,ගන්න,null,ganna,A,2026-02-19 20:40:33.978979+00
6752,56,sk,vziať,null,null,A,2026-02-19 20:40:33.978979+00
6753,56,sl,vzeti,null,null,A,2026-02-19 20:40:33.978979+00
6754,56,so,qaado,null,null,A,2026-02-19 20:40:33.978979+00
6755,56,es,tomar,null,null,A,2026-02-19 20:40:33.978979+00
6756,56,su,nyokot,null,null,A,2026-02-19 20:40:33.978979+00
6757,56,sw,kuchukua,null,null,A,2026-02-19 20:40:33.978979+00
6758,56,sv,ta,null,null,A,2026-02-19 20:40:33.978979+00
6759,56,tg,гирифтан,null,giriftan,A,2026-02-19 20:40:33.978979+00
6760,56,ta,எடுக்க,null,eṭukka,A,2026-02-19 20:40:33.978979+00
6761,56,te,తీసుకోవడం,null,tīskōvaḍaṁ,A,2026-02-19 20:40:33.978979+00
6762,56,th,เอา,null,ao,A,2026-02-19 20:40:33.978979+00
6763,56,ti,ምውሳድ,null,mewsad,A,2026-02-19 20:40:33.978979+00
6764,56,tpi,kisim,null,null,A,2026-02-19 20:40:33.978979+00
6765,56,to,ʻave,null,null,A,2026-02-19 20:40:33.978979+00
6766,56,tr,almak,null,null,A,2026-02-19 20:40:33.978979+00
6767,56,uk,брати,null,braty,A,2026-02-19 20:40:33.978979+00
6768,56,ur,لینا,null,lenā,A,2026-02-19 20:40:33.978979+00
6769,56,uz,olmoq,null,null,A,2026-02-19 20:40:33.978979+00
6770,56,vec,tòre,null,null,A,2026-02-19 20:40:33.978979+00
6771,56,vi,lấy,null,null,A,2026-02-19 20:40:33.978979+00
6772,56,cy,cymryd,null,null,A,2026-02-19 20:40:33.978979+00
6773,56,wo,jël,null,null,A,2026-02-19 20:40:33.978979+00
6774,56,yo,gba,null,null,A,2026-02-19 20:40:33.978979+00
6775,56,zu,thatha,null,null,A,2026-02-19 20:40:33.978979+00
6776,56,zgh,ⴰⵡⵉ,null,awi,A,2026-02-19 20:40:33.978979+00
6777,57,af,uit,null,null,A,2026-02-19 20:40:33.978979+00
6778,57,sq,jashte,null,null,A,2026-02-19 20:40:33.978979+00
6779,57,am,ውጭ,null,wich,A,2026-02-19 20:40:33.978979+00
6780,57,ar-EG,بره,null,barra,A,2026-02-19 20:40:33.978979+00
6781,57,ar-AE,خارج,null,khārij,A,2026-02-19 20:40:33.978979+00
6782,57,ar-IQ,بره,null,barra,A,2026-02-19 20:40:33.978979+00
6783,57,ar-LB,برا,null,barra,A,2026-02-19 20:40:33.978979+00
6784,57,ar-MA,لبرا,null,lbarra,A,2026-02-19 20:40:33.978979+00
6785,57,ar,خارج,null,khārij,A,2026-02-19 20:40:33.978979+00
6786,57,hy,դուրս,null,durs,A,2026-02-19 20:40:33.978979+00
6787,57,ast,fuera,null,null,A,2026-02-19 20:40:33.978979+00
6788,57,eu,kanpo,null,null,A,2026-02-19 20:40:33.978979+00
6789,57,be,вонкі,null,vonki,A,2026-02-19 20:40:33.978979+00
6790,57,bn,বাইরে,null,baire,A,2026-02-19 20:40:33.978979+00
6791,57,bs,vani,null,null,A,2026-02-19 20:40:33.978979+00
6792,57,br,er-maez,null,null,A,2026-02-19 20:40:33.978979+00
6793,57,bg,навън,null,navan,A,2026-02-19 20:40:33.978979+00
6794,57,my,အပြင်,null,a pyin,A,2026-02-19 20:40:33.978979+00
6795,57,ca,fora,null,null,A,2026-02-19 20:40:33.978979+00
6796,57,ceb,gawas,null,null,A,2026-02-19 20:40:33.978979+00
6797,57,co,fora,null,null,A,2026-02-19 20:40:33.978979+00
6798,57,hr,vani,null,null,A,2026-02-19 20:40:33.978979+00
6799,57,cs,ven,null,null,A,2026-02-19 20:40:33.978979+00
6800,57,da,ude,null,null,A,2026-02-19 20:40:33.978979+00
6801,57,nl,buiten,null,null,A,2026-02-19 20:40:33.978979+00
6802,57,en,out,null,null,A,2026-02-19 20:40:33.978979+00
6803,57,eo,ekstere,null,null,A,2026-02-19 20:40:33.978979+00
6804,57,et,väljas,null,null,A,2026-02-19 20:40:33.978979+00
6805,57,fo,úti,null,null,A,2026-02-19 20:40:33.978979+00
6806,57,fil,labas,null,null,A,2026-02-19 20:40:33.978979+00
6807,57,fi,ulos,null,null,A,2026-02-19 20:40:33.978979+00
6808,57,fr,dehors,null,null,A,2026-02-19 20:40:33.978979+00
6809,57,fy,bûten,null,null,A,2026-02-19 20:40:33.978979+00
6810,57,gl,fóra,null,null,A,2026-02-19 20:40:33.978979+00
6811,57,ka,გარეთ,null,garet,A,2026-02-19 20:40:33.978979+00
6812,57,de,draußen,null,null,A,2026-02-19 20:40:33.978979+00
6813,57,el,έξω,null,éxo,A,2026-02-19 20:40:33.978979+00
6814,57,gu,બહાર,null,bahār,A,2026-02-19 20:40:33.978979+00
6815,57,ht,deyò,null,null,A,2026-02-19 20:40:33.978979+00
6816,57,ha,waje,null,null,A,2026-02-19 20:40:33.978979+00
6817,57,he,בחוץ,null,bachutz,A,2026-02-19 20:40:33.978979+00
6818,57,hi,बाहर,null,bāhar,A,2026-02-19 20:40:33.978979+00
6819,57,hu,kint,null,null,A,2026-02-19 20:40:33.978979+00
6820,57,is,úti,null,null,A,2026-02-19 20:40:33.978979+00
6821,57,ig,n'èzí,null,n'ezi,A,2026-02-19 20:40:33.978979+00
6822,57,ilo,ruar,null,null,A,2026-02-19 20:40:33.978979+00
6823,57,id,di luar,null,null,A,2026-02-19 20:40:33.978979+00
6824,57,ga,amuigh,null,null,A,2026-02-19 20:40:33.978979+00
6825,57,xh,phandle,null,null,A,2026-02-19 20:40:33.978979+00
6826,57,it,fuori,null,null,A,2026-02-19 20:40:33.978979+00
6827,57,ja,外,null,soto,A,2026-02-19 20:40:33.978979+00
6828,57,jv,njaba,null,null,A,2026-02-19 20:40:33.978979+00
6829,57,kn,ಹೊರಗೆ,null,horage,A,2026-02-19 20:40:33.978979+00
6830,57,kk,сыртта,null,syrtta,A,2026-02-19 20:40:33.978979+00
6831,57,km,ក្រៅ,null,krau,A,2026-02-19 20:40:33.978979+00
6832,57,rw,hanze,null,null,A,2026-02-19 20:40:33.978979+00
6833,57,rn,hanze,null,null,A,2026-02-19 20:40:33.978979+00
6834,57,ko,밖에,null,bakke,A,2026-02-19 20:40:33.978979+00
6835,57,ku,derve,null,null,A,2026-02-19 20:40:33.978979+00
6836,57,kmr,derve,null,null,A,2026-02-19 20:40:33.978979+00
6837,57,lo,ຂ້າງນອກ,null,khang nok,A,2026-02-19 20:40:33.978979+00
6838,57,la,foris,null,null,A,2026-02-19 20:40:33.978979+00
6839,57,lv,ārā,null,null,A,2026-02-19 20:40:33.978979+00
6840,57,lt,lauke,null,null,A,2026-02-19 20:40:33.978979+00
6841,57,lb,baussen,null,null,A,2026-02-19 20:40:33.978979+00
6842,57,mk,надвор,null,nadvor,A,2026-02-19 20:40:33.978979+00
6843,57,mg,any ivelany,null,null,A,2026-02-19 20:40:33.978979+00
6844,57,ms,di luar,null,null,A,2026-02-19 20:40:33.978979+00
6845,57,ml,പുറത്ത്,null,purath,A,2026-02-19 20:40:33.978979+00
6846,57,mt,barra,null,null,A,2026-02-19 20:40:33.978979+00
6847,57,mi,waho,null,null,A,2026-02-19 20:40:33.978979+00
6848,57,mn,гадаа,null,gadaa,A,2026-02-19 20:40:33.978979+00
6849,57,sr-ME,napolju,null,null,A,2026-02-19 20:40:33.978979+00
6850,57,ne,बाहिर,null,bāhir,A,2026-02-19 20:40:33.978979+00
6851,57,nb-NO,ute,null,null,A,2026-02-19 20:40:33.978979+00
6852,57,nn-NO,ute,null,null,A,2026-02-19 20:40:33.978979+00
6853,57,oc,defòra,null,null,A,2026-02-19 20:40:33.978979+00
6854,57,or,ବାହାରେ,null,bāhāre,A,2026-02-19 20:40:33.978979+00
6855,57,ps,بهر,null,bahr,A,2026-02-19 20:40:33.978979+00
6856,57,fa,بیرون,null,birun,A,2026-02-19 20:40:33.978979+00
6857,57,pt-BR,fora,null,null,A,2026-02-19 20:40:33.978979+00
6858,57,pt-PT,fora,null,null,A,2026-02-19 20:40:33.978979+00
6859,57,pa,ਬਾਹਰ,null,bāhar,A,2026-02-19 20:40:33.978979+00
6860,57,ro,afară,null,null,A,2026-02-19 20:40:33.978979+00
6861,57,rm,ordaifer,null,null,A,2026-02-19 20:40:33.978979+00
6862,57,ru,снаружи,null,snaruzhi,A,2026-02-19 20:40:33.978979+00
6863,57,sm,i fafo,null,null,A,2026-02-19 20:40:33.978979+00
6864,57,sa,बहिः,null,bahiḥ,A,2026-02-19 20:40:33.978979+00
6865,57,gd,a-muigh,null,null,A,2026-02-19 20:40:33.978979+00
6866,57,sr,напољу,null,napolju,A,2026-02-19 20:40:33.978979+00
6867,57,st,kantle,null,null,A,2026-02-19 20:40:33.978979+00
6868,57,tn,kwa ntle,null,null,A,2026-02-19 20:40:33.978979+00
6869,57,sn,kunze,null,kunze,A,2026-02-19 20:40:33.978979+00
6870,57,scn,fora,null,null,A,2026-02-19 20:40:33.978979+00
6871,57,sd,ٻاهر,null,bāhar,A,2026-02-19 20:40:33.978979+00
6872,57,si,පිට,null,piṭa,A,2026-02-19 20:40:33.978979+00
6873,57,sk,vonku,null,null,A,2026-02-19 20:40:33.978979+00
6874,57,sl,zunaj,null,null,A,2026-02-19 20:40:33.978979+00
6875,57,so,dibadda,null,null,A,2026-02-19 20:40:33.978979+00
6876,57,es,fuera,null,null,A,2026-02-19 20:40:33.978979+00
6877,57,su,di luar,null,null,A,2026-02-19 20:40:33.978979+00
6878,57,sw,nje,null,null,A,2026-02-19 20:40:33.978979+00
6879,57,sv,ute,null,null,A,2026-02-19 20:40:33.978979+00
6880,57,tg,берун,null,berun,A,2026-02-19 20:40:33.978979+00
6881,57,ta,வெளியே,null,veḷiyē,A,2026-02-19 20:40:33.978979+00
6882,57,te,బయట,null,bayaṭa,A,2026-02-19 20:40:33.978979+00
6883,57,th,ข้างนอก,null,khang nok,A,2026-02-19 20:40:33.978979+00
6884,57,ti,ደገ,null,dege,A,2026-02-19 20:40:33.978979+00
6885,57,tpi,ausait,null,null,A,2026-02-19 20:40:33.978979+00
6886,57,to,tuʻa,null,null,A,2026-02-19 20:40:33.978979+00
6887,57,tr,dışarı,null,null,A,2026-02-19 20:40:33.978979+00
6888,57,uk,зовні,null,zovni,A,2026-02-19 20:40:33.978979+00
6889,57,ur,باہر,null,bāhar,A,2026-02-19 20:40:33.978979+00
6890,57,uz,tashqarida,null,null,A,2026-02-19 20:40:33.978979+00
6891,57,vec,fora,null,null,A,2026-02-19 20:40:33.978979+00
6892,57,vi,bên ngoài,null,null,A,2026-02-19 20:40:33.978979+00
6893,57,cy,allan,null,null,A,2026-02-19 20:40:33.978979+00
6894,57,wo,bitim réew,null,null,A,2026-02-19 20:40:33.978979+00
6895,57,yo,níta,null,null,A,2026-02-19 20:40:33.978979+00
6896,57,zu,ngaphandle,null,null,A,2026-02-19 20:40:33.978979+00
6897,57,zgh,ⴱⵕⵕⴰ,null,berra,A,2026-02-19 20:40:33.978979+00
6898,58,af,in,null,null,A,2026-02-19 20:40:33.978979+00
6899,58,sq,në,null,null,A,2026-02-19 20:40:33.978979+00
6900,58,am,ወደ,null,wede,A,2026-02-19 20:40:33.978979+00
6901,58,ar-EG,جوا,null,gowa,A,2026-02-19 20:40:33.978979+00
6902,58,ar-AE,إلى داخل,null,ilā dākhil,A,2026-02-19 20:40:33.978979+00
6903,58,ar-IQ,جوه,null,jowa,A,2026-02-19 20:40:33.978979+00
6904,58,ar-LB,لجوا,null,lajowa,A,2026-02-19 20:40:33.978979+00
6905,58,ar-MA,للداخل,null,ldakhel,A,2026-02-19 20:40:33.978979+00
6906,58,ar,إلى داخل,null,ilā dākhil,A,2026-02-19 20:40:33.978979+00
6907,58,hy,մեջ,null,mej,A,2026-02-19 20:40:33.978979+00
6908,58,ast,dientro,null,null,A,2026-02-19 20:40:33.978979+00
6909,58,eu,barrura,null,null,A,2026-02-19 20:40:33.978979+00
6910,58,be,унутр,null,unutr,A,2026-02-19 20:40:33.978979+00
6911,58,bn,ভিতরে,null,bhitore,A,2026-02-19 20:40:33.978979+00
6912,58,bs,unutra,null,null,A,2026-02-19 20:40:33.978979+00
6913,58,br,e-barzh,null,null,A,2026-02-19 20:40:33.978979+00
6914,58,bg,вътре,null,vatre,A,2026-02-19 20:40:33.978979+00
6915,58,my,အတွင်း,null,a twin,A,2026-02-19 20:40:33.978979+00
6916,58,ca,a dins,null,null,A,2026-02-19 20:40:33.978979+00
6917,58,ceb,sulod,null,null,A,2026-02-19 20:40:33.978979+00
6918,58,co,dentru,null,null,A,2026-02-19 20:40:33.978979+00
6919,58,hr,unutra,null,null,A,2026-02-19 20:40:33.978979+00
6920,58,cs,dovnitř,null,null,A,2026-02-19 20:40:33.978979+00
6921,58,da,ind,null,null,A,2026-02-19 20:40:33.978979+00
6922,58,nl,naar binnen,null,null,A,2026-02-19 20:40:33.978979+00
6923,58,en,into,null,null,A,2026-02-19 20:40:33.978979+00
6924,58,eo,en,null,null,A,2026-02-19 20:40:33.978979+00
6925,58,et,sisse,null,null,A,2026-02-19 20:40:33.978979+00
6926,58,fo,inn,null,null,A,2026-02-19 20:40:33.978979+00
6927,58,fil,sa loob,null,null,A,2026-02-19 20:40:33.978979+00
6928,58,fi,sisään,null,null,A,2026-02-19 20:40:33.978979+00
6929,58,fr,dans,null,null,A,2026-02-19 20:40:33.978979+00
6930,58,fy,yn,null,null,A,2026-02-19 20:40:33.978979+00
6931,58,gl,dentro,null,null,A,2026-02-19 20:40:33.978979+00
6932,58,ka,შიგნით,null,shignit,A,2026-02-19 20:40:33.978979+00
6933,58,de,hinrein,null,null,A,2026-02-19 20:40:33.978979+00
6934,58,el,μέσα σε,null,mésa se,A,2026-02-19 20:40:33.978979+00
6935,58,gu,અંદર,null,andar,A,2026-02-19 20:40:33.978979+00
6936,58,ht,anndan,null,null,A,2026-02-19 20:40:33.978979+00
6937,58,ha,ciki,null,null,A,2026-02-19 20:40:33.978979+00
6938,58,he,לתוך,null,letokh,A,2026-02-19 20:40:33.978979+00
6939,58,hi,अंदर,null,andar,A,2026-02-19 20:40:33.978979+00
6940,58,hu,be,null,null,A,2026-02-19 20:40:33.978979+00
6941,58,is,inn í,null,null,A,2026-02-19 20:40:33.978979+00
6942,58,ig,n'ime,null,n'ime,A,2026-02-19 20:40:33.978979+00
6943,58,ilo,uneg,null,null,A,2026-02-19 20:40:33.978979+00
6944,58,id,ke dalam,null,null,A,2026-02-19 20:40:33.978979+00
6945,58,ga,isteach,null,null,A,2026-02-19 20:40:33.978979+00
6946,58,xh,ngaphakathi,null,null,A,2026-02-19 20:40:33.978979+00
6947,58,it,dentro,null,null,A,2026-02-19 20:40:33.978979+00
6948,58,ja,中へ,null,naka e,A,2026-02-19 20:40:33.978979+00
6949,58,jv,mlebu,null,null,A,2026-02-19 20:40:33.978979+00
6950,58,kn,ಒಳಗೆ,null,oḷage,A,2026-02-19 20:40:33.978979+00
6951,58,kk,ішіне,null,ishine,A,2026-02-19 20:40:33.978979+00
6952,58,km,ចូលទៅក្នុង,null,chol tov knong,A,2026-02-19 20:40:33.978979+00
6953,58,rw,mu,null,null,A,2026-02-19 20:40:33.978979+00
6954,58,rn,muri,null,null,A,2026-02-19 20:40:33.978979+00
6955,58,ko,안으로,null,aneuro,A,2026-02-19 20:40:33.978979+00
6956,58,ku,navê,null,navê,A,2026-02-19 20:40:33.978979+00
6957,58,kmr,navê,null,navê,A,2026-02-19 20:40:33.978979+00
6958,58,lo,ເຂົ້າໄປໃນ,null,khao pai nai,A,2026-02-19 20:40:33.978979+00
6959,58,la,intra,null,null,A,2026-02-19 20:40:33.978979+00
6960,58,lv,iekšā,null,null,A,2026-02-19 20:40:33.978979+00
6961,58,lt,į vidų,null,null,A,2026-02-19 20:40:33.978979+00
6962,58,lb,eran,null,null,A,2026-02-19 20:40:33.978979+00
6963,58,mk,внатре,null,vnatre,A,2026-02-19 20:40:33.978979+00
6964,58,mg,ao anatiny,null,null,A,2026-02-19 20:40:33.978979+00
6965,58,ms,ke dalam,null,null,A,2026-02-19 20:40:33.978979+00
6966,58,ml,അകത്ത്,null,akath,A,2026-02-19 20:40:33.978979+00
6967,58,mt,ġo,null,go,A,2026-02-19 20:40:33.978979+00
6968,58,mi,ki roto,null,null,A,2026-02-19 20:40:33.978979+00
6969,58,mn,дотор,null,dotor,A,2026-02-19 20:40:33.978979+00
6970,58,sr-ME,unutra,null,null,A,2026-02-19 20:40:33.978979+00
6971,58,ne,भित्र,null,bhitra,A,2026-02-19 20:40:33.978979+00
6972,58,nb-NO,inn i,null,null,A,2026-02-19 20:40:33.978979+00
6973,58,nn-NO,inn i,null,null,A,2026-02-19 20:40:33.978979+00
6974,58,oc,dins,null,null,A,2026-02-19 20:40:33.978979+00
6975,58,or,ଭିତରକୁ,null,bhitaraku,A,2026-02-19 20:40:33.978979+00
6976,58,ps,دننه,null,danana,A,2026-02-19 20:40:33.978979+00
6977,58,fa,به داخل,null,be dākhel,A,2026-02-19 20:40:33.978979+00
6978,58,pt-BR,para dentro,null,null,A,2026-02-19 20:40:33.978979+00
6979,58,pt-PT,para dentro,null,null,A,2026-02-19 20:40:33.978979+00
6980,58,pa,ਅੰਦਰ,null,andar,A,2026-02-19 20:40:33.978979+00
6981,58,ro,înăuntru,null,null,A,2026-02-19 20:40:33.978979+00
6982,58,rm,anegl,null,null,A,2026-02-19 20:40:33.978979+00
6983,58,ru,внутрь,null,vnutr,A,2026-02-19 20:40:33.978979+00
6984,58,sm,i totonu,null,null,A,2026-02-19 20:40:33.978979+00
6985,58,sa,अन्तः,null,antaḥ,A,2026-02-19 20:40:33.978979+00
6986,58,gd,a-steach,null,null,A,2026-02-19 20:40:33.978979+00
